Series,Series Code,Country Name,Country Code,2010 [YR2010],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tajikistan,TJK,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tanzania,TZA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Thailand,THA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Timor-Leste,TLS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Togo,TGO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tonga,TON,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Trinidad and Tobago,TTO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tunisia,TUN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Turkey,TUR,22740.1782065074,25295.2853924939,26963.5211110453,27285,..,26218.829389633,25955.1321936786
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Turkmenistan,TKM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Tuvalu,TUV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Uganda,UGA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Ukraine,UKR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,United Arab Emirates,ARE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,United Kingdom,GBR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,United States,USA,36977.43,42589.89,43255.2,43570.18,..,38635.04,39505.7604596408
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Upper middle income,UMC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Uruguay,URY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Uzbekistan,UZB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Vanuatu,VUT,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,"Venezuela, RB",VEN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Vietnam,VNM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,West Bank and Gaza,PSE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,World,WLD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,"Yemen, Rep.",YEM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Zambia,ZMB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,Zimbabwe,ZWE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Afghanistan,AFG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Albania,ALB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Algeria,DZA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,American Samoa,ASM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Andorra,AND,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Angola,AGO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Antigua and Barbuda,ATG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Arab World,ARB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Argentina,ARG,11230.7280982217,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Armenia,ARM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Aruba,ABW,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Australia,AUS,34321.3733072511,39125.0831417688,39803.6216637293,40874.0457734537,..,41800.2967038929,44247.3406468525
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Austria,AUT,32236.1152408256,34142.9505841857,34344.8157515073,35542.5899806473,..,40411.1363066759,42276.8487042252
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Azerbaijan,AZE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,"Bahamas, The",BHS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bahrain,BHR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bangladesh,BGD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Barbados,BRB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Belarus,BLR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Belgium,BEL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Belize,BLZ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Benin,BEN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bermuda,BMU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bhutan,BTN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bolivia,BOL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Botswana,BWA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Brazil,BRA,..,..,..,..,..,13971.3840566101,14775.3693145019
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,British Virgin Islands,VGB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Brunei Darussalam,BRN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Bulgaria,BGR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Burkina Faso,BFA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Burundi,BDI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cabo Verde,CPV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cambodia,KHM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cameroon,CMR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Canada,CAN,34442.6579469192,39608.4561029067,39511.4174138679,39178.8344545365,..,39221.9516443949,39936.9292867296
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cayman Islands,CYM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Central African Republic,CAF,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Chad,TCD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Channel Islands,CHI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Chile,CHL,17820.4534589471,17733.4600203922,17249.5000293754,18301.379157505,..,23428.6179805787,23747.1489667623
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,China,CHN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Colombia,COL,..,15331.0415567422,17475.635343094,17922.8184539631,..,..,19623.6690780645
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Comoros,COM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,"Congo, Rep.",COG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Costa Rica,CRI,..,..,..,33602.4209239471,..,24893.2339321558,25251.1919731257
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cote d'Ivoire,CIV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Croatia,HRV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cuba,CUB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Curacao,CUW,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Cyprus,CYP,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Czech Republic,CZE,14916.1410435764,17032.7842511239,17080.0459254245,17906.231864104,..,18953.10650697,21854.2951968204
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Denmark,DNK,43393.2568614461,46143.5957400574,46188.0023241277,47255.5017446619,..,45134.4234911529,49481.7779998328
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Djibouti,DJI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Dominica,DMA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Dominican Republic,DOM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,East Asia & Pacific,EAS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Ecuador,ECU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,El Salvador,SLV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Equatorial Guinea,GNQ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Eritrea,ERI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Estonia,EST,11875.6091159488,13003.8424300619,..,17314.1579034553,..,19529.3931231184,22178.3069676296
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Ethiopia,ETH,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Euro area,EMU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Europe & Central Asia,ECS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,European Union,EUU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Faroe Islands,FRO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Fiji,FJI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Finland,FIN,31351.2700894105,34945.2406658622,34730.1841704461,35676.4671860023,..,36081.3245590621,36629.3212686886
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,France,FRA,27184.312153631,30342.6601784266,30531.5229164873,31207.1247067228,..,31002.7463851696,32492.2256070124
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,French Polynesia,PYF,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,Gabon,GAB,..,..,..,..,..,..,..
